iter	posterior	m_anc_n1	m_anc_n2	m_anc_n3	m_anc_n4	m_anc_n5	m_anc_n6	m_anc_n7	m_anc_n8	m_anc_n9	logX_anc_n1	logX_anc_n2	logX_anc_n3	logX_anc_n4	logX_anc_n5	logX_anc_n6	logX_anc_n7	logX_anc_n8	logX_anc_n9	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	sigma^2_m	sigma^2_logX	nu	omega	log.lik	acc 
160	-511369.739433533	10	10.0420432192	9.61676295631413	9.15705455100014	9.1464059588742	9.55835034230899	9.16885712395005	9.34397285916528	9.22635788621558	0.7	-0.722729967055711	-1.21424383804411	-4.19912524332709	-5.03929838870686	-1.68448524816654	-5.3673983241037	-2.20981105923824	-4.90950184381068	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511308.878379755	1 
161	-512790.584761313	10	10.0357560801074	9.62907363529994	9.153306085408	9.14249198308466	9.57300315413338	9.16789224022053	9.29388069824118	9.24505198316129	0.7	-0.715606257483552	-1.19866036017657	-4.20473853752306	-5.03861024785594	-1.67340297403915	-5.36559299605651	-2.20202141281232	-4.89941536075953	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512729.723593875	1 
162	-511372.968220869	10	10.0283931423911	9.62697511089491	9.15681187861789	9.14023335791482	9.58015898006846	9.16580494197567	9.31608192718591	9.2095304176632	0.7	-0.723800353297045	-1.19892021881775	-4.19744361102477	-5.03888515563145	-1.6629835792289	-5.36810316099061	-2.19661336905579	-4.89659226089621	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511312.110162069	1 
163	-513866.42623253	10	10.0454965092785	9.62697839426705	9.15628331285809	9.1439079043272	9.57327436297379	9.17069859132711	9.32822283827191	9.22282025633523	0.7	-0.711729932830874	-1.21522669307802	-4.19951014282031	-5.03244582918243	-1.6780039965092	-5.36856753425755	-2.21273398514779	-4.88805483240453	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513805.554737321	1 
164	-510504.473492231	10	10.0454205942981	9.63316428195599	9.15616733046709	9.14118798284234	9.56941327564907	9.16918885892711	9.3220749222423	9.22565448966828	0.7	-0.707115186262583	-1.21562247034183	-4.19680170160686	-5.03982165098988	-1.67576139052862	-5.36556615983763	-2.19810385727586	-4.9040355297979	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510443.601422077	1 
165	-513043.872891544	10	10.0406483856878	9.64289968448121	9.15341951018861	9.14232931784011	9.5838515249481	9.16770180578653	9.29229011073249	9.22369656092949	0.7	-0.71733873822937	-1.20835102655444	-4.20459099409307	-5.03777652874854	-1.68394737661266	-5.36918674998859	-2.21472546170561	-4.88819072940808	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512982.998570305	1 
166	-509868.212900218	10	10.0445201937353	9.63961407866202	9.16492374719535	9.13849859999491	9.59599491508517	9.16892170491865	9.32036425625762	9.21469945493167	0.7	-0.724982781054797	-1.22095325175178	-4.19884743271795	-5.04303275091289	-1.67400582919538	-5.3711269414779	-2.21854049963	-4.90960735401572	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509807.329086429	1 
167	-512207.382317033	10	10.030017614962	9.64316187933094	9.16504664137836	9.14759513285054	9.5905831834104	9.16729395296097	9.32101271759265	9.21630170404826	0.7	-0.711112551811503	-1.22025592168963	-4.20075405468949	-5.03735842279298	-1.68518735130898	-5.36714269697114	-2.22013299592485	-4.90504476424292	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512146.511379369	1 
168	-513745.659300782	10	10.050830503998	9.63490700238756	9.16446695602368	9.15390107928833	9.57873521699211	9.16757118136695	9.33102584604134	9.2132431538028	0.7	-0.731668926909543	-1.22757353189463	-4.20738845412395	-5.03696143818543	-1.68792409928513	-5.36690110207395	-2.21404657329701	-4.90407925636191	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513684.778162088	1 
169	-507848.326644634	10	10.05819022845	9.63483932146284	9.15932516393834	9.15173954759846	9.58692696622688	9.16976303879658	9.29407875862517	9.2310588277178	0.7	-0.706375081067485	-1.23111795508109	-4.2027058200872	-5.04990087677116	-1.68980759086365	-5.36547924528729	-2.2078297822453	-4.90078345546051	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-507787.439908068	1 
170	-511598.291798656	10	10.0336730317734	9.63186859308835	9.15514552369254	9.14436655880631	9.57750182765184	9.16679631064397	9.31884445095234	9.20858604092118	0.7	-0.71696553532599	-1.21626420459712	-4.2027485135546	-5.0404930617627	-1.6840199650681	-5.36517347195682	-2.21654272858732	-4.89657272209227	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511537.428072642	1 
171	-513750.823849787	10	10.0577823919615	9.63334417782518	9.16207977357074	9.14659314940624	9.58192768680836	9.16917438603731	9.34076871519255	9.22735223111551	0.7	-0.711094252438091	-1.21512929754417	-4.20940097686956	-5.03767887251163	-1.68269638672769	-5.36742031569766	-2.2154817760355	-4.90412639423375	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513689.934048253	1 
172	-509954.103413072	10	10.0505318888212	9.63962928943525	9.16264658391203	9.14406907164957	9.57904139489281	9.16743149723964	9.29899895801705	9.23127000090923	0.7	-0.712975162062557	-1.22600206227501	-4.20150946458694	-5.04338413359413	-1.68311473985652	-5.36813632549952	-2.20956227024771	-4.91413747677995	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509893.223353875	1 
173	-511681.491522578	10	10.031337095682	9.62965155496812	9.15917092499524	9.1487640760533	9.57466371306326	9.17287074455197	9.31407557881233	9.21378061264045	0.7	-0.70888796053783	-1.23222910154822	-4.21060147238968	-5.0433630992064	-1.70430948539437	-5.37007924150139	-2.21978817531769	-4.89380015048265	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511620.632620508	1 
174	-509078.808692836	10	10.0188681963677	9.61451910303937	9.15542522679742	9.143883170319	9.56970781334229	9.17167900165228	9.31750486992733	9.22028344242798	0.7	-0.70945405257675	-1.2263120791958	-4.20431837927947	-5.04742463130757	-1.70139211531741	-5.36598226220814	-2.21505114863945	-4.90721138093853	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509017.96743773	1 
175	-512706.364701278	10	10.0550155426028	9.62478281334987	9.15620648630323	9.13932425698139	9.56563896308669	9.16754366591495	9.3184252650733	9.22488280070066	0.7	-0.702957951866062	-1.22480446346788	-4.21257592625589	-5.04112091443963	-1.69359831181604	-5.36649404048022	-2.20778782423137	-4.90856615933551	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512645.489971384	1 
176	-511110.44081096	10	10.0602509891035	9.63604162386319	9.15599756887469	9.13784552803015	9.57342282100679	9.16717480847089	9.3187741112599	9.22027241874457	0.7	-0.702812189990735	-1.22571168907957	-4.21141229443472	-5.04500427172477	-1.68772453860919	-5.36901315845523	-2.21421517752438	-4.90208833427389	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511049.553826284	1 
177	-509055.319820673	10	10.0399366551431	9.6244930815703	9.15881152436329	9.1404943625291	9.56957651280977	9.16626813769209	9.31254081942741	9.22197119817545	0.7	-0.714263712067021	-1.21792816345495	-4.20927779350739	-5.05028212480158	-1.6890260051197	-5.36636901798388	-2.19130748621858	-4.90181292082211	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-508994.457420607	1 
178	-509167.693396049	10	10.0385775844595	9.63603632521699	9.15823633502743	9.1467753889465	9.57320364719245	9.16374237534601	9.32238814453677	9.22591443602956	0.7	-0.710851994957434	-1.21065496291223	-4.21166556824485	-5.05127435003235	-1.68033629587652	-5.36917903141093	-2.1933467863219	-4.90336271447098	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509106.824487073	1 
179	-508181.502985361	10	10.0441373983123	9.63932240438425	9.15150471936132	9.14224875777228	9.5800730259227	9.17036671600779	9.32728753924719	9.2228826263181	0.7	-0.708975642938606	-1.21568593739673	-4.20041734979294	-5.04846980279476	-1.67495473735074	-5.36777125130518	-2.21031243993558	-4.8948559364243	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-508120.624524349	1 
180	-511916.813537743	10	10.0209313018223	9.62799811480277	9.15600013856568	9.13730129266772	9.58432462936197	9.16682744064051	9.31297183267659	9.22274102953959	0.7	-0.713577641579752	-1.21281163756318	-4.20252763442823	-5.03912079695259	-1.67729447367747	-5.3680820833137	-2.22793587887799	-4.90966463179033	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511855.959390708	1 
181	-513277.53221183	10	10.0467651198556	9.6066958396263	9.1524980970199	9.13830661341997	9.56511944694852	9.16849681294452	9.31860784543491	9.22060025586843	0.7	-0.717672123176376	-1.21946263810906	-4.20560504026731	-5.03663314383487	-1.68474720081914	-5.36794263470159	-2.21054443779182	-4.90655034695271	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513216.6722819	1 
182	-511530.52658335	10	10.0593790312606	9.61912668725868	9.15896146745874	9.13675527908772	9.56101102045908	9.16714075739223	9.31045429805005	9.22980745102204	0.7	-0.713414968926147	-1.20296602159872	-4.20948627447762	-5.04403255282507	-1.66586250655519	-5.36870031569086	-2.21166332080391	-4.896836577887	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511469.653019774	1 
183	-508910.649239492	10	10.0499741004327	9.61740662444061	9.16122088185944	9.14481566633199	9.56202044787694	9.17207057289198	9.30486777191511	9.21561687603684	0.7	-0.712438656087681	-1.20705019935167	-4.21002384895698	-5.05150699228738	-1.65637715207964	-5.36751573284361	-2.2245271062567	-4.89313166279789	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-508849.785702063	1 
184	-510061.255124735	10	10.040194148353	9.60789457959272	9.16255317184184	9.15176043275377	9.56059512755283	9.16964152422825	9.32806584456175	9.21700043947711	0.7	-0.711494548184916	-1.21453444387723	-4.20483960297376	-5.04497765962489	-1.66452960189552	-5.36758694960027	-2.21913177694378	-4.91464565627816	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510000.401524466	1 
185	-511249.004707145	10	10.0274771502583	9.61222064872083	9.15598865400606	9.14296847073288	9.55310959125631	9.16796205732452	9.31921512413625	9.23105684398112	0.7	-0.700302142256249	-1.21539274199658	-4.20338656057977	-5.04069073929356	-1.69351861775615	-5.36818660903776	-2.19924687333991	-4.90486414345813	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511188.162743033	1 
186	-508374.123295445	10	10.0568499699199	9.61930052223336	9.15105960105989	9.14148004638976	9.55631534626136	9.16836210090982	9.32636756593268	9.22541350853809	0.7	-0.704271748133549	-1.20761772030083	-4.19740455089966	-5.04644037445524	-1.67558137359056	-5.36736047542061	-2.20139480353289	-4.89038342647343	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-508313.251641827	1 
187	-513050.225290692	10	10.0419877924252	9.624939409507	9.15000941747945	9.13440682844097	9.56276061690632	9.16941993671716	9.32724932396171	9.23368184578683	0.7	-0.702269558562744	-1.21142102286174	-4.19646813005741	-5.03275535467009	-1.67225793149291	-5.36946636586719	-2.22918580268565	-4.89663384346474	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512989.360598964	1 
188	-510992.307699168	10	10.0297363346347	9.62831355996284	9.15475243437764	9.13161027225933	9.57202683555071	9.16756264022603	9.3055137098394	9.22737017493472	0.7	-0.713915730945696	-1.21284958846377	-4.18903421670854	-5.03477247076867	-1.68644111588646	-5.36914340178258	-2.21651070093622	-4.91224208917851	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510931.45133768	1 
189	-513726.951362531	10	10.03381231763	9.62395257599427	9.15257202547402	9.13906071828634	9.56457138756402	9.1677408998284	9.31337769686339	9.20452489138719	0.7	-0.736360747808001	-1.21517181185026	-4.19724418624497	-5.03183417207689	-1.68179271911393	-5.36975317529217	-2.20757447666029	-4.91200335286379	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513666.096341714	1 
190	-511407.825897755	10	10.056319318416	9.62522488321778	9.14757756633679	9.13202961204942	9.56844158697754	9.16905287490308	9.33471555950328	9.22459636375933	0.7	-0.71968202358651	-1.22866509209109	-4.20086123195481	-5.03949049865217	-1.68996776750937	-5.37067601162897	-2.21527956603199	-4.89768307072801	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511346.945974507	1 
191	-512806.622563208	10	10.0515830618947	9.62816381709876	9.15944409288756	9.13718458617242	9.56379100502926	9.16725256464226	9.30665289887285	9.23671892327939	0.7	-0.708986917525093	-1.21227140733274	-4.20062930722285	-5.03561847664929	-1.69028971248266	-5.36835551017145	-2.2075110850777	-4.90426975800327	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512745.750897934	1 
192	-511212.310980089	10	10.0331168080755	9.6169114785767	9.16187357297228	9.14649422524225	9.56199561374895	9.16603618214938	9.32180642232586	9.20913329453062	0.7	-0.733202418014388	-1.21258860299882	-4.20077461371649	-5.04102986583912	-1.6869384100738	-5.369867566318	-2.2083786245205	-4.89776799174896	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511151.459815462	1 
193	-512317.5517102	10	10.0429913400211	9.62401149299406	9.15339818162885	9.14280033177325	9.55963586599024	9.16945072601475	9.31643182815479	9.22313646500842	0.7	-0.71238758794997	-1.21731180115731	-4.2085979258945	-5.04107121570693	-1.68596570425838	-5.3657462082722	-2.2094677291893	-4.89729257306937	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512256.690114237	1 
194	-510531.155351861	10	10.0491217962903	9.62564750405517	9.15771011254489	9.14125555131995	9.55988741648539	9.16696215939871	9.31079107578559	9.21891667208163	0.7	-0.70268589294856	-1.21505390288823	-4.20164659023088	-5.04203361107248	-1.67970958315788	-5.36660381011562	-2.21754146864322	-4.9037396455761	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510470.288676763	1 
195	-510622.079231363	10	10.032090969966	9.62024857892896	9.1530700295582	9.14430783242242	9.57611058054954	9.16799172724583	9.33325527416093	9.21735460979806	0.7	-0.725699919887642	-1.20376998671149	-4.2005403480654	-5.04278798133929	-1.67763188698378	-5.36631107821723	-2.21388041164839	-4.90200745880309	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510561.220082673	1 
196	-512755.242849619	10	10.0440063065209	9.62990107041357	9.15965937142893	9.13965393040146	9.57321019659918	9.16877674224268	9.30298239176601	9.24084937618904	0.7	-0.735077225826929	-1.21519081350977	-4.20668722270833	-5.03982672411559	-1.66607619083882	-5.36705407238582	-2.2200132598572	-4.89881795908622	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512694.373641885	1 
197	-511125.115235716	10	10.0319124117126	9.61814516500016	9.15400074383939	9.14254230185245	9.57256424136614	9.16857902709108	9.32256120264538	9.2098889186701	0.7	-0.7200924633874	-1.23502548383349	-4.2022782078371	-5.04013135619343	-1.68740790670703	-5.36774204322866	-2.21175661554138	-4.92320916012651	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511064.260152503	1 
198	-512559.251743925	10	10.049423818959	9.61688001450279	9.16000640102949	9.13869079379039	9.55889582730593	9.16938912653525	9.33847594183362	9.22129218335838	0.7	-0.726311151212501	-1.22039206538264	-4.20368887178213	-5.03829298535992	-1.69979485507115	-5.36650574020684	-2.19989233569535	-4.90654706914306	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512498.385032866	1 
199	-511311.833573854	10	10.050012837618	9.62540749396772	9.155018823101	9.14554628365125	9.56148080943571	9.16818375161805	9.27816685231975	9.24222872998607	0.7	-0.703542684486204	-1.21375821566099	-4.20200650643523	-5.04024066671275	-1.67961287581592	-5.36953578227631	-2.22571356760684	-4.89931105944061	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511250.968238559	1 
200	-513304.088626184	10	10.0519297128979	9.62466768535753	9.16289059707267	9.13782742499978	9.57495974792193	9.16753841145879	9.32716152311373	9.19084785422544	0.7	-0.714437914526521	-1.21375732732312	-4.20104372220623	-5.03453171778943	-1.67539958769289	-5.36778790912012	-2.23336325557409	-4.90992218874307	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513243.212745724	1 
201	-511155.827094017	10	10.0500121723373	9.63452773623426	9.15765553503213	9.14678340507869	9.57526993652341	9.1689280960256	9.30539460504594	9.23007954783096	0.7	-0.715775274542636	-1.22228976407913	-4.20213635237333	-5.04054776218156	-1.6728784229719	-5.36496937458134	-2.2127359915612	-4.92042623061185	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511094.950504816	1 
202	-511703.369263767	10	10.0538501477832	9.62976404817971	9.15932659521061	9.14355542972203	9.56997712559734	9.16705566462254	9.31266481846435	9.2114181406551	0.7	-0.703071897511439	-1.21852529690349	-4.20349423664493	-5.03974047434374	-1.69530385475847	-5.36836131544142	-2.21923668077941	-4.90361281835516	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511642.493177507	1 
203	-511653.09009005	10	10.0502807607113	9.63594327579179	9.15994020676688	9.14225222158376	9.57567233223326	9.16766541247908	9.31780974632686	9.21226658967426	0.7	-0.70931809579148	-1.20720917361833	-4.20451603925127	-5.04126198278488	-1.67784910584553	-5.36600013371404	-2.23534442181683	-4.90438650443103	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511592.21145343	1 
204	-511505.496237156	10	10.0448999428204	9.63223508511003	9.15925615002023	9.14207130802941	9.57968205278485	9.16494933530596	9.30140013659507	9.22608067590623	0.7	-0.697989130415387	-1.21624656825883	-4.20499942324006	-5.0405244931961	-1.67159107905973	-5.36735180914574	-2.22291170507012	-4.9164941435297	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511444.623690489	1 
205	-510677.731734623	10	10.0521403203393	9.63033172531832	9.15373276531576	9.14075167177879	9.57750426415493	9.1667282545908	9.322015398038	9.21354209628629	0.7	-0.705336732679202	-1.22179443756231	-4.20559337497809	-5.04329558466334	-1.68123922943253	-5.36779767386417	-2.20922357403551	-4.90947996085985	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510616.852441392	1 
206	-509420.678084519	10	10.0352110618771	9.62627949358818	9.15767965990445	9.14050664786861	9.58029633798984	9.16446244084173	9.32327323418745	9.22269406000453	0.7	-0.720056888085852	-1.21385718807632	-4.20499516410062	-5.04736566829203	-1.68738654232355	-5.36994596352554	-2.19878959555684	-4.90886985793951	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509359.813275615	1 
207	-510524.161299791	10	10.0356912270661	9.61354973682968	9.15986794846114	9.14316605497384	9.56837826364963	9.16853227652629	9.33354490396641	9.22669876186596	0.7	-0.709364066108399	-1.2096861823077	-4.2008172940625	-5.04254754846605	-1.68508352979052	-5.36912006224323	-2.21617784263196	-4.88912170152062	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510463.304689271	1 
208	-510956.260496054	10	10.0577730579077	9.62033935910902	9.1578408984386	9.14573013346382	9.5613115044016	9.16391685395082	9.30144367489267	9.23886469854884	0.7	-0.718327654801396	-1.2142054937666	-4.20143799060938	-5.0412651790675	-1.66952071590046	-5.36630450801148	-2.22076823585777	-4.91202742563745	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510895.388597183	1 
209	-511398.582984551	10	10.0524379233302	9.62402345005477	9.16499009374395	9.14466476002285	9.56140008363923	9.1687657737596	9.31419373310194	9.2110680644258	0.7	-0.706260407177291	-1.19707787440036	-4.20113415141242	-5.04010956505466	-1.66810428899813	-5.36776021339225	-2.20313850415426	-4.89903024747913	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511337.713787485	1 
210	-511430.57508057	10	10.0314312030792	9.63569774170081	9.16512237773495	9.1531512100763	9.57284621274581	9.16777485972075	9.33351671042168	9.22356773879904	0.7	-0.706712098018589	-1.19933237621254	-4.1997928132711	-5.03931413013459	-1.65223176319499	-5.37012050652231	-2.20212184694777	-4.89686009013619	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511369.711377209	1 
