iter	posterior	m_root	logv_root	sigma^2_m	sigma^2_logv	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logv_anc_n30	logv_anc_n31	logv_anc_n32	logv_anc_n33	logv_anc_n34	logv_anc_n35	logv_anc_n36	logv_anc_n37	logv_anc_n38	logv_anc_n39	logv_anc_n40	logv_anc_n41	logv_anc_n42	logv_anc_n43	logv_anc_n44	logv_anc_n45	logv_anc_n46	logv_anc_n47	logv_anc_n48	logv_anc_n49	logv_anc_n50	logv_anc_n51	logv_anc_n52	logv_anc_n53	logv_anc_n54	logv_anc_n55	So29	So30	So31	So32	So33	So34	So35	So36	So37	So38	So39	So40	So41	So42	So43	So44	So45	So46	So47	So48	So49	So50	So51	So52	So53	So54	So55	Sn29	Sn30	Sn31	Sn32	Sn33	Sn34	Sn35	Sn36	Sn37	Sn38	Sn39	Sn40	Sn41	Sn42	Sn43	Sn44	Sn45	Sn46	Sn47	Sn48	Sn49	Sn50	Sn51	Sn52	Sn53	Sn54	Sn55	In	Io	acc	update 
13100	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0263358778625954	omega 
13200	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0261363636363636	I_nu 
13300	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0259398496240602	omega 
13400	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0257462686567164	sig2_m 
13500	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0255555555555556	sig2_logv 
13600	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0253676470588235	sig2_logv 
13700	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0251824817518248	omega 
13800	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.025	I_nu 
13900	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0248201438848921	sig2_logv 
14000	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0246428571428571	I_nu 
14100	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.024468085106383	sig2_m 
14200	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0242957746478873	omega 
14300	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0241258741258741	nu 
14400	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0239583333333333	nu 
14500	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0237931034482759	sig2_logv 
14600	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.0236301369863014	nu 
14700	-528.987298885932	12.7837853910353	1.18333653414279	0.126648705225196	0.269991771419775	0.00425216303672641	0.190052815717645	-330.282251238162	13.2665299988489	11.6932779023819	13.9992297334597	17.6163262541596	15.8833649109989	14.9486209815268	18.0513542789702	18.1949932214955	15.0471176229076	15.6894718125506	14.5276783597712	15.9347468133781	12.8660637974346	21.3361212767047	19.4104351834103	18.5883642720683	14.0250793175443	10.9972188024335	9.51150443221012	10.6149605518533	11.6760344949595	16.3322066670638	14.9127013775935	16.8884656886926	15.1538580192554	13.1942557687569	0.590109532371526	0.0115127466277918	1.19079133909506	-0.229626111499141	0.858291069796542	-0.582175610844025	-0.0518965539640828	1.20535710332384	0.219660593930876	0.0116527556812588	0.209524608506985	-0.330146906326164	-0.162217304577622	0.844697152746015	0.549190074341675	0.487166523010641	-0.135943853241287	0.399410594423072	0.383071560063372	0.292799971208896	0.170784653394112	-0.411916741908924	1.42563434736945	-0.0924692962129251	0.197942892866558	-0.483573963549869	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	0.023469387755102	I_nu 
