iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n29	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	logX_anc_n29	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m29	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X29	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	I_nu	I_omega	acc	update	temperature 
241000	-244.029895396162	-0.169804634733776	-1.41013542123453	0.227533075320536	0.707450565695752	0.767157839273569	0.0665403302642515	-98.2477948125945	-0.424263079478378	-0.47533588803254	0.0281673097342409	0.254467232905256	-0.261428185868551	-0.0274810233632119	0.111971783470144	-0.0908858115441193	-0.0758913183053944	-0.120348512977824	-0.0856318183328314	-0.307763612426634	0.528828890728157	0.533616970447859	0.897873772630191	-0.117057667333831	-0.513998115932552	-0.541224091370411	-0.482710741234451	-0.481627761824473	-0.239546880141345	-0.246320995434503	0.0225846868299012	-0.00396149634324997	-0.248214585459279	-2.08459328994046	-2.07494876581834	-1.01185632978411	-0.708911249087689	-1.38328348599109	-1.69216757247487	-0.687448106905904	-1.82425247469906	-1.70844892559766	-1.7685411302582	-1.79662825691199	-1.64044546237983	-0.0679771707241372	-0.0352678725260409	-0.129095799912957	-0.57736186956064	-1.48735765073539	-2.91724214087366	-1.67296127641584	-1.49949329838629	-2.17700815798353	-2.13041264713933	-0.956149922842963	-1.54700140766298	-2.27760149365629	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	1	1	1	1	-1	0	0	0.66849377593361	NA	1 
242000	-241.355736520337	-0.137898047886562	-1.40910076582119	0.347057043425741	0.550391814764578	0.774550648147707	0.0725074801547451	-95.9651767389943	-0.442671642187204	-0.50449584471174	-0.112683268671676	0.240066003637386	-0.25825385481051	-0.0281382264058696	0.113159008228938	-0.0861170274113296	-0.0172531516588699	-0.0420058559713518	-0.00394602433879571	-0.24393698126724	0.530528772052165	0.536140302259651	0.929577321091752	0.0953954024369287	-0.511268408769826	-0.544642958331036	-0.43254871815823	-0.423198370426222	-0.227063787826503	-0.244902629944704	0.00601681924589472	-0.0251412556668111	-0.196269332530436	-2.09084965711568	-2.07764386835031	-0.997172465304749	-0.687847978197774	-1.38179378440197	-1.69263437524995	-0.683837013127943	-1.82594351780898	-1.70958108377731	-1.76943509439681	-1.79745967518891	-1.64060922612069	-0.0647336335783714	-0.0334298527857277	-0.126006651681341	-0.573175614939845	-1.48738734834173	-2.92120469813113	-1.67667194195482	-1.49904789756425	-2.1871284237933	-2.13642679477028	-0.954442061950021	-1.54983648141106	-2.30630683337769	1	-1	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	0	0	0.66851652892562	I_omega	1 
243000	-239.034618446022	-0.171051618141489	-1.41024976795618	0.239890962643551	0.725010059145268	0.7672109253658	0.0610356779582796	-92.946705294141	-0.438199107446298	-0.491614624185009	-0.239427024169499	0.0307482306384004	-0.167716560636019	0.206758807163455	0.549609247882487	-0.103889169082057	-0.0818594923418621	-0.128284438365595	-0.0856309824481041	-0.30771114384665	0.598884823295184	0.55871202451651	0.931099131790375	0.0965520079301193	-0.51364203465783	-0.540019120195131	-0.451530124871014	-0.432511488626845	-0.229843707529327	-0.246131578034244	0.0219171139366969	-0.0245373358470321	-0.20254492591072	-2.08389924935483	-2.07464677392815	-1.01345195912712	-0.711201059537462	-1.3834479850001	-1.69211554976075	-0.68785062588813	-1.8240645374975	-1.70832295503348	-1.76844152769348	-1.79653561582796	-1.64042718164542	-0.0683390716979228	-0.0354730373053764	-0.129440144977698	-0.57782760969787	-1.48735442261435	-2.91680082780384	-1.67255772164111	-1.49954207661775	-2.17589229915823	-2.12974774341968	-0.956340659431941	-1.54669934578662	-2.27452243713914	1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	0	0	0.668609053497942	I_nu	1 
244000	-241.62356410894	-0.135959512880615	-1.4103180403589	0.397059503607454	0.735513499542128	0.806798235510943	0.089910602176096	-93.9301024367572	-0.429372267585617	-0.486966826774662	-0.255246640475493	0.000224070998045224	-0.257405625282132	-0.0297875144394813	0.106846709486155	-0.101439186802295	-0.0735013569771319	-0.117088634195789	-0.0856204255911321	-0.243785689018852	0.528025402899486	0.534476253350455	0.926996378812116	0.0948607986861273	-0.509641811114487	-0.535293026124949	-0.386050809477214	-0.419021177266049	-0.233747865219913	-0.242695015881579	0.0219646293903772	-0.000736664509290909	-0.193563059902186	-2.08348462282721	-2.07446607725219	-1.0144021074853	-0.712564663052265	-1.38354618750462	-1.69208444763088	-0.688091281893338	-1.82395222789239	-1.70824766219354	-1.76838198211506	-1.79648023135402	-1.64041624951006	-0.0685554771657346	-0.0355957276828336	-0.129646021026442	-0.578105979076255	-1.48735250041649	-2.91653701338951	-1.67231738511931	-1.49957115816497	-2.17522631376385	-2.12935073394759	-0.956454729325237	-1.5465200328354	-2.27269264375799	1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	0	0	0.668602459016393	I_omega	1 
245000	-244.134656630092	-0.169270846832769	-1.40936469591235	0.364667661502028	0.590144845447492	0.800839311964812	0.109898946452886	-98.1855166126502	-0.442285954146177	-0.504488431818049	-0.12323309438972	0.00268198373402707	-0.2576091732101	-0.0273023195030929	0.116686678284946	-0.105851731898821	-0.0899368640453192	-0.117122342634859	-0.0856225901592544	-0.243883664217804	0.546389067927068	0.553774225215382	0.895562144420899	-0.116786917880452	-0.510864298704701	-0.545104775124693	-0.456075420034546	-0.468090193764974	-0.226532260445747	-0.244534461919802	0.00653217097732664	-0.00401433835954878	-0.237186341098562	-2.0892578554785	-2.07696283833955	-1.00096065964424	-0.693280455761073	-1.38217399391708	-1.69251596829673	-0.684752855438799	-1.82551378067892	-1.70929359776151	-1.76920829849603	-1.79724875791485	-1.64056773276464	-0.0655557198702017	-0.0338955748363645	-0.126790111846332	-0.574238693640342	-1.4873796901716	-2.92019912091806	-1.67571516961048	-1.49916220651158	-2.18454291720022	-2.13489306504485	-0.954874627573586	-1.54909547098628	-2.29883672730319	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	0	0	0.668624489795918	NA	1 
246000	-248.989665148477	-0.139463300993724	-1.40963411886626	0.265616962816569	0.638116336613882	0.820237889261918	0.141896024604793	-103.516215669715	-0.445813674979957	-0.508926207438383	-0.114770999311044	0.00592298557441335	-0.258553376745214	-0.0161258375210209	0.156777876474145	-0.103848311097856	-0.0818654596459268	-0.128297062340421	-0.0856315245278459	-0.307745173558009	0.605530964117828	0.566172328880496	1.02252594070653	-0.117049025791674	-0.491139426217974	-0.54824137989382	-0.481876750856589	-0.481184494556835	-0.195809861001507	-0.209090965850278	0.00632436723504809	-0.0247419031479481	-0.203042636278828	-2.08762996604648	-2.07626304633718	-1.00479751610681	-0.698783768784014	-1.38256197851539	-1.69239462439213	-0.685691508467029	-1.82507394501273	-1.70899919780097	-1.76897590303335	-1.79703262541938	-1.64052517760335	-0.0663986593455946	-0.034373202561165	-0.127593089375576	-0.575327286304641	-1.48737193060702	-2.91916892406121	-1.67474574434468	-1.49927840533734	-2.18190633880721	-2.13332710120354	-0.955318385158051	-1.54835177422916	-2.29131673168656	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	1	0	0	0.668678861788618	I_omega	1 
247000	-237.906166737315	-0.140602948037291	-1.41011143384087	0.20757076376118	0.703772102086794	0.822922681749334	0.156807269207202	-92.3446084413875	-0.454258276731953	-0.508446128341405	-0.0925356810860096	0.257116654313554	-0.260310786113313	-0.0205241392054464	0.138561811929228	-0.108446324232368	-0.0983935324973716	-0.1283251113544	-0.0856331703847612	-0.307848419546998	0.579022897181926	0.536768370086584	0.93208140639624	0.0969037613419633	-0.4917327261539	-0.548873414448103	-0.48687700498397	-0.483678365242634	-0.240251264250251	-0.246757408591963	0.0226708705314484	-0.00391750044475842	-0.249953731569179	-2.08473882012925	-2.07501201352331	-1.01152092324618	-0.708429947819718	-1.38324897406555	-1.69217847472023	-0.687363754165949	-1.8242918733823	-1.70847533004575	-1.7685620043268	-1.79664767185503	-1.64044929265552	-0.0679013389814268	-0.0352248850461959	-0.129023638418999	-0.577264245499216	-1.48735832930351	-2.91733463287919	-1.67304609642635	-1.49948305455925	-2.17724230771288	-2.13055212392652	-0.956109960580643	-1.54706505102805	-2.27824971205779	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	0	0	0.668635627530364	omega	1 
248000	-248.490231108605	-0.171600909271772	-1.41006887554142	0.320083178454081	0.697250163764682	0.83548559506191	0.170788773291278	-101.909835374868	-0.456492512426075	-0.51449816482569	-0.255663759908003	0.00304340359236215	-0.25707306247914	-0.0192817915947741	0.146492941653664	-0.0924596019568092	-0.0817942197310983	-0.128191225459076	-0.0856258589525674	-0.307388906859196	0.584116142648313	0.543492653260355	1.0208204167136	-0.116882663383691	-0.512030422637483	-0.545075827489556	-0.425977565197639	-0.472796082112332	-0.237804429787724	-0.245832883739807	0.00587469929425006	-0.0247353823285202	-0.198023468904952	-2.08499696403173	-2.0751241387853	-1.01092526614245	-0.707575213346614	-1.3831877400754	-1.69219780807134	-0.687214170052688	-1.82436175179382	-1.70852215842412	-1.76859902163311	-1.79668210144588	-1.64045608437287	-0.0677668729569506	-0.0351486608425045	-0.12889567340418	-0.577091107896529	-1.48735953439063	-2.91749865861131	-1.67319672319437	-1.49946487042082	-2.17765779212615	-2.13079957829801	-0.956039102484888	-1.54717820461394	-2.2794017498606	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	0	0	0.668520161290323	sig2_m	1 
249000	-246.001907159308	-0.169432137517742	-1.41036679194364	0.267172870379875	0.738741329684843	0.841250538800378	0.168464713708963	-99.5068959296422	-0.427180229023483	-0.49050197528597	-0.237385606056788	0.0190589121142544	-0.204235246143703	0.208465459233726	0.559853979774468	-0.0900368035046373	-0.0311850310475498	-0.0607922284567186	-0.00368209158313237	-0.307595398585252	0.608396253643836	0.569332739679236	1.05595634370888	0.0962561511798046	-0.490298455189528	-0.547478305032456	-0.474629175728687	-0.477617560657459	-0.194794322985749	-0.208267691733705	0.00674692807040173	-0.000108001199966572	-0.200881679090509	-2.08318843976462	-2.07433686924369	-1.01507942225903	-0.713536751926048	-1.38361630489492	-1.69206221953177	-0.68826327746526	-1.82387198525033	-1.70819386079198	-1.76833942717289	-1.79644064987715	-1.64040843520398	-0.0687101565902946	-0.0356834264677424	-0.129793159918257	-0.57830488926459	-1.48735113021008	-2.91634848286017	-1.67214604616777	-1.49959190524915	-2.17475086774013	-2.12906723129063	-0.956536269579107	-1.54639246216945	-2.27138994973439	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	0	0	0.66863453815261	sig2_logX	1 
250000	-246.307887263591	-0.134613690043073	-1.40899859316192	0.384973317957486	0.535059469030228	0.823382732702886	0.207207285964396	-100.70291798019	-0.414246450944996	-0.478176922672159	-0.106174669104193	0.236511976962848	-0.25579095247088	-0.0219368444579459	0.138771418699	-0.0908865426384294	-0.0757891521808971	-0.120161671519756	-0.0856212325706303	-0.307096994545833	0.573333211411527	0.53294975794941	0.89548815618624	-0.11674720418654	-0.487381768849717	-0.54257848682787	-0.387722322234261	-0.420021397613842	-0.190649363067972	-0.205289802670135	0.0216614626732534	-0.000210949623629133	-0.194205171685826	-2.09146509217191	-2.07790630678481	-0.995698069913007	-0.685733889964201	-1.38164656337732	-1.69268009004766	-0.683483447928226	-1.82610957610147	-1.70969213270826	-1.76952266275399	-1.79754111065379	-1.64062523753412	-0.0644163604317023	-0.0332501373129632	-0.125704193923461	-0.572764959381978	-1.48739032794542	-2.92159301743786	-1.67704423081658	-1.49900351881176	-2.18813002507356	-2.13702044425768	-0.954275178734561	-1.55012670837876	-2.30922657257831	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	0	0.668724	nu	1 
251000	-245.770540638938	-0.171408782705533	-1.40865535682943	0.284833517870869	0.483783866162401	0.837020397763701	0.21117258464219	-101.62362176896	-0.449661228395854	-0.506826712229782	-0.11130041433218	0.00646519625725039	-0.257342732914013	-0.0171175554186476	0.155174803560086	-0.105925163306337	-0.0900152251577987	-0.117200476350534	-0.085628100351556	-0.244132439626069	0.605892877125667	0.567591006070057	1.05368361243128	0.0960893090286482	-0.489598702156134	-0.540095386178102	-0.471779394015055	-0.476078892174405	-0.228994434941703	-0.246127579318022	0.00706574357920486	-0.00354301319152697	-0.243600932515104	-2.09352930744734	-2.0787829884471	-0.990712451504486	-0.678586298137681	-1.38115186011254	-1.69283316136974	-0.682299676095803	-1.82666619101867	-1.7100641939784	-1.76981590232606	-1.79781380502833	-1.64067881586729	-0.0633544905989642	-0.0326487500364443	-0.124691536415034	-0.571389031025588	-1.48740039818603	-2.92289360940615	-1.67830272791394	-1.49885391241628	-2.19149757889176	-2.13901434584641	-0.95371689985475	-1.5511156919975	-2.31915114289346	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	0	0	0.668645418326693	I_omega	1 
252000	-249.30117819745	-0.170257337389482	-1.40837947675187	0.319811345255005	0.442828198522318	0.855300553417766	0.202558070267551	-105.217552296203	-0.444928849121809	-0.504662769051344	-0.0986695682927139	0.26652434938601	-0.169785383621524	0.194234816076882	0.50892904116871	-0.0905048256799592	-0.0335931491462848	-0.0419317725556361	-0.00385620125467932	-0.244019539114634	0.529320466400587	0.534210933476577	0.897632078912146	-0.116874989907252	-0.511992657907208	-0.546041450933117	-0.46459557717313	-0.472415705294303	-0.236336288809118	-0.243994122571371	0.0210000002888385	-0.0253531530522618	-0.19780098138531	-2.09518473013932	-2.07948206374316	-0.986668535308224	-0.672790028700993	-1.38075409729966	-1.69295563407476	-0.681352657977396	-1.82711218904122	-1.71036212998868	-1.77005055198182	-1.79803200558526	-1.6407216459467	-0.0625054281022934	-0.0321679916783311	-0.123881409960882	-0.570287162486899	-1.48740855936438	-2.92393460240998	-1.67932308708026	-1.49873308135106	-2.19420734594637	-2.14061649710737	-0.953270805748822	-1.5519265229771	-2.32726012535049	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	0	0	0.668551587301587	I_nu	1 
253000	-249.272409219908	-0.138060335881455	-1.41010083471483	0.33004793097731	0.702147293440055	0.848020609773231	0.188469337662682	-102.544435115209	-0.442962489475297	-0.503971439134623	-0.0943899161954218	0.252229264453981	-0.227502746101863	0.104669569429882	0.158333104708873	-0.0952966669518701	-0.0922685978201008	-0.120229761545769	-0.0856249099869315	-0.307329102599178	0.604106688111763	0.565466350978068	1.02049017644947	-0.11685484949935	-0.488752371938379	-0.545129577873821	-0.435348433294763	-0.424643151786699	-0.228036527505466	-0.245544590509169	0.00569026969704116	-0.0286107537285611	-0.239828252602454	-2.08480311733421	-2.07503994885564	-1.01137264458548	-0.708217173782959	-1.38323372413989	-1.6921832908014	-0.687326491451165	-1.82430927926344	-1.70848699481559	-1.76857122554598	-1.79665624847837	-1.64045098460054	-0.0678678413987714	-0.0352058961860562	-0.128991761192342	-0.577221117704476	-1.48735862928941	-2.91737549215541	-1.67308359325622	-1.49947852695552	-2.17734577708148	-2.13061375287928	-0.956092308291433	-1.54709320340303	-2.27853639046895	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	0	0.668529644268775	NA	1 
254000	-248.105155264965	-0.174412791240782	-1.41005372060855	0.205242851600054	0.677610827027809	0.806494491423948	0.217907046563923	-102.807958676293	-0.462858790663645	-0.518822023069638	-0.25149097342871	0.0131041611175791	-0.23522383134144	0.0850283134936411	0.548424653432188	-0.0922128848785158	-0.0391248623727227	-0.0495708037080093	-0.00344780579537838	-0.244393645295887	0.589182902437098	0.547759842396953	1.05764324624592	0.0970223746797327	-0.51474253546973	-0.541039507076198	-0.45977552184196	-0.436411096955267	-0.240689193892556	-0.247045051196912	0.0220576419576728	-0.0245429699836017	-0.205277054425495	-2.08508887159866	-2.07516403904455	-1.01071297423373	-0.707270592820286	-1.38316593380248	-1.6922046897548	-0.687160926288676	-1.8243866284137	-1.70853882828838	-1.76861219807059	-1.79669435672907	-1.64045850167572	-0.0677190127698516	-0.0351215311095391	-0.128850124905262	-0.577029474440613	-1.48735996388258	-2.917557045314	-1.67325040425854	-1.49945839211759	-2.17780576302006	-2.13088769492133	-0.956013883246023	-1.54721857201079	-2.27981259874429	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	0	0	0.668511811023622	sig2_logX	1 
255000	-253.19701691491	-0.173383126490458	-1.40911926743642	0.168428573282438	0.553171613556322	0.800233909063975	0.227942442225758	-109.472193554327	-0.44864073215635	-0.510712933234949	-0.104566353961791	0.0355177945664234	-0.168386323066832	0.2082557933522	0.545417713324751	-0.106148377518771	-0.0901139093052016	-0.117303397782261	-0.0856358279880855	-0.244479804503205	0.589972466874672	0.548767171412348	1.0574545851072	0.0973316006129879	-0.515733332636638	-0.547464885141709	-0.423898084253238	-0.439011340754585	-0.196184657016245	-0.208844756571458	0.0225804388019017	-0.00349913481616772	-0.253473052469145	-2.09073816592562	-2.07759627358919	-0.997438978254395	-0.68823013894257	-1.38182044145168	-1.69262608979521	-0.683901095607364	-1.825913429639	-1.70956096033469	-1.76941922369353	-1.7974449158799	-1.64060632367257	-0.0647911440321846	-0.0334624302868994	-0.126061471146893	-0.573250029986631	-1.48738680968035	-2.92113432327854	-1.67660464108994	-1.49905592614077	-2.18694709342318	-2.13631929020376	-0.954472315634511	-1.54978412874172	-2.3057797974762	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	0	0	0.668513725490196	NA	1 
256000	-237.093104309968	-0.169655442444912	-1.40959216698847	0.278166382866915	0.624576868023713	0.782392884346193	0.19777157364646	-91.6396903433436	-0.431539291642539	-0.490411181442523	-0.242531438894175	0.0131987633007473	-0.228200717390728	0.106420904056352	0.160512741126247	-0.0764690667925045	-0.0229358192599779	-0.0497805857526949	-0.00371851675287048	-0.244145893345151	0.597372972702786	0.557793633381223	0.930821342874211	0.0961372066992916	-0.489611273140071	-0.537967281024987	-0.404776537283029	-0.429127079167478	-0.202850792995015	-0.206950588612695	0.0214207910696272	-0.0288181710992341	-0.24396258376193	-2.08788363886777	-2.07637231425902	-1.00420207224519	-0.697929636566608	-1.38250157485301	-1.69241355028083	-0.685545101551417	-1.82514250837977	-1.70904510059059	-1.76901214777425	-1.79706633427769	-1.64053181705918	-0.0662671561882974	-0.0342986838857613	-0.127467844202075	-0.575157556598709	-1.48737313497465	-2.91932958151393	-1.67489621420457	-1.49926034445746	-2.18231669640267	-2.13357095724245	-0.955249142545306	-1.54846673965395	-2.29248074303615	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	0	0	0.6685546875	NA	1 
