iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n29	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	logX_anc_n29	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m29	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X29	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	I_nu	I_omega	acc	update	temperature 
11000	-246.350536141168	-0.138563695914667	-1.40986934718219	0.292322598504834	0.66674745574128	0.913939919236582	0.0091990779084153	-100.328649940861	-0.443750234520668	-0.506299437148429	-0.1091965826234	0.0287662349808299	-0.16979108591586	0.195263143951594	0.51081725502018	-0.104384309207498	-0.0840335440058692	-0.109237399750993	-0.0856274454578788	-0.244102919846535	0.540435483240746	0.546792036992048	1.05469994484137	0.0959842743224732	-0.51236104209949	-0.539736410338057	-0.469721941597024	-0.475114935256454	-0.202292703509897	-0.206563263075483	0.0223337568925949	-5.49921764884605e-05	-0.199389234903303	-2.08620629000566	-2.07564830889062	-1.00812268205916	-0.703554018587057	-1.38290060099049	-1.69228829023848	-0.686514129436404	-1.8246889820469	-1.70874139503422	-1.76877227598891	-1.79684324171293	-1.64048785927005	-0.0671377137781086	-0.0347920436043116	-0.128296810830535	-0.576280511779356	-1.48736520424508	-2.91826642371305	-1.67390530249724	-1.49937945295734	-2.17960670020041	-2.13195965080339	-0.95570762423178	-1.54771279202323	-2.28483676603709	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	0	0	0.661818181818182	I_nu	1 
12000	-245.008486664618	-0.141367819013574	-1.40940419869218	0.214781988356262	0.596112993871795	0.95241630940931	0.00768014015397062	-100.433529657392	-0.461984670794939	-0.517885742394405	-0.247510781556956	0.0217108565078907	-0.207470723325426	0.198769028481174	0.514630419342592	-0.0792668803861199	-0.0332055499030345	-0.0416607603738153	-0.00350804802054447	-0.244338590222476	0.530005956634574	0.534424689126014	0.89895207765244	-0.117083069595948	-0.514331761006505	-0.541607287210639	-0.485452727223347	-0.482935165632887	-0.241242863387414	-0.247829963213517	0.00711626728284301	-0.00367789266668732	-0.249321245286607	-2.08901935996307	-2.07686052401612	-1.00152512049429	-0.69409001132754	-1.38223088909143	-1.69249820675077	-0.684890243601282	-1.82544936488132	-1.70925049164309	-1.76917428028132	-1.79721712077245	-1.64056150587215	-0.0656790747808651	-0.0339654645672599	-0.126907641265165	-0.57439808896977	-1.48737854878537	-2.92004830697551	-1.67557257524737	-1.49917927447468	-2.1841561677042	-2.13466348264626	-0.954939553096463	-1.54898563119906	-2.29772752203502	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	-1	-1	1	0	0	0.661833333333333	NA	1 
13000	-248.999321685116	-0.137638052911195	-1.41028241942747	0.235803110888228	0.730031558987686	0.964416363469791	0.0231101187784225	-102.908775933173	-0.42910728744226	-0.492340960379485	-0.248672796333736	0.0156810999888374	-0.220342961785529	-0.0132113680390074	0.167744699784493	-0.0747107603086409	-0.0167928970468077	-0.0417199488781734	-0.00357797114543874	-0.24427463187928	0.60628181982091	0.566721878080034	1.02312192892077	-0.117041212904268	-0.513745292374713	-0.540109441653161	-0.452290952705381	-0.432876873991174	-0.194304841548512	-0.207386971461551	0.0227152061001955	6.64417025997375e-05	-0.202798228903107	-2.0837009752709	-2.07456039136496	-1.01390660739399	-0.711853538532681	-1.38349495195061	-1.69210067892273	-0.687965689885266	-1.82401083432958	-1.70828695350169	-1.76841305697773	-1.7965091347387	-1.64042195494006	-0.0684425377003617	-0.0355316962486851	-0.129538579684199	-0.57796071338471	-1.4873535028318	-2.91667468784688	-1.67244272303289	-1.49955598888769	-2.17557376590288	-2.12955787422424	-0.9563951961763	-1.54661349240702	-2.27364653352466	1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	0	0	0.662384615384615	omega	1 
14000	-248.452846475354	-0.168343379120692	-1.40997356533905	0.284066875060089	0.682664409908468	0.974556266001892	0.0260683252592572	-102.367633794514	-0.419669218727289	-0.481629901517999	-0.104621415017774	0.0229003293998055	-0.190961554593001	0.106450052259333	0.161425425561214	-0.0886078480486319	-0.0675734244396356	-0.109244762425531	-0.0856280013666929	-0.244127978636485	0.604889502169032	0.565880007067958	1.02154034499259	-0.116945510925964	-0.489792610209593	-0.544920032500762	-0.403843244069348	-0.428611181563403	-0.194435565675914	-0.208138668749992	0.00602586812305611	-0.0247085223004225	-0.199874929359782	-2.08557482664789	-2.07537483454996	-1.00958858051185	-0.705657241306638	-1.3830505909079	-1.69224106213933	-0.686879516808217	-1.82451814142677	-1.70862694686923	-1.7686818421743	-1.7967591316497	-1.64047127631243	-0.0674660777337611	-0.0349781589134546	-0.128609387648111	-0.576703671084221	-1.48736223865085	-2.91786565876818	-1.67353470379375	-1.4994241021145	-2.17858854281016	-2.13135373582921	-0.955880612674895	-1.54743272248136	-2.2819909495461	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	1	0	0	0.663285714285714	NA	1 
15000	-246.512750562465	-0.137350214836943	-1.41157104932846	0.337512865373864	0.930865570460448	0.936766625624151	0.0422508096462116	-97.4572943288269	-0.437532480268476	-0.505610571589947	-0.125575626545257	0.00767569939338917	-0.229407998876718	0.0963481468138397	0.127302663116417	-0.106078058935506	-0.0899428789039288	-0.117137436966545	-0.0856244092113885	-0.243965891616126	0.560162728191642	0.569620585154209	1.05525024860474	0.0954978079149752	-0.511149114833862	-0.537299229932722	-0.422351752982537	-0.470697155378418	-0.191612395297113	-0.205375429653771	0.0225964777252478	-0.000848705186043441	-0.196801156024316	-2.07584440678321	-2.07109894680404	-1.03150744020533	-0.73712538079592	-1.38534649273727	-1.691508141621	-0.692551422876049	-1.82187795525283	-1.706855185055	-1.7672789844691	-1.79545421847198	-1.64021329520555	-0.0725708037697505	-0.0378733279319574	-0.133461712508278	-0.583253618218522	-1.48731792506466	-2.91165233059348	-1.6679864188885	-1.50009930718471	-2.16303843339224	-2.12206246882481	-0.958573056978693	-1.54336225901194	-2.24021459889267	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	1	-1	1	0	0	0.6648	I_omega	1 
16000	-246.528465093589	-0.170188074033746	-1.40998627177025	0.36557666006498	0.684607315412725	0.914784123424907	0.0460568786086515	-99.6183115965157	-0.451130276030158	-0.511854583537445	-0.243299744022608	0.0082803985611627	-0.23339356755877	0.0761617952578257	0.525847554825646	-0.0908170271573187	-0.0758083426971129	-0.120188293462851	-0.0856225293372826	-0.307178907355487	0.558957559862584	0.567820101760953	1.05273234092173	0.0951970268253842	-0.487944215944217	-0.545147538876601	-0.455834901864446	-0.468003534386242	-0.225558266596293	-0.243367635716256	0.021143889631324	-0.0286420853672201	-0.23711817968485	-2.08549780849706	-2.07534144552397	-1.00976699876769	-0.705913240847122	-1.38306887630631	-1.69223529911845	-0.686924104202472	-1.82449730044895	-1.70861298359766	-1.76867080725111	-1.7967488682826	-1.64046925243226	-0.0675061512390355	-0.0350008733797691	-0.128647530763884	-0.576755298192454	-1.48736187769406	-2.91781675862234	-1.6734895934763	-1.49942954076534	-2.17846443723189	-2.13127985920455	-0.955901726141664	-1.54739870225357	-2.28164503024742	1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	0	0	0.66425	NA	1 
17000	-245.070012163753	-0.17093074638852	-1.41107708919822	0.244221834456548	0.858762546908113	0.905198554673699	0.0347256034077146	-97.6339121790774	-0.437372285610681	-0.499090573683407	0.034999274820327	0.25502916863745	-0.258232418728284	-0.0157194351191336	0.15756133381731	-0.0884541647550269	-0.0251388329436352	-0.0527959148659808	-0.00360594051262123	-0.307692761841684	0.597065494903797	0.556372231343008	0.896470476236005	-0.117024479452102	-0.490485612580295	-0.539827245754855	-0.450622808435598	-0.432125215360697	-0.195426210355948	-0.208567651225986	0.0058740686417952	-0.0242627450177195	-0.202277739942931	-2.07886308313106	-2.07243774263321	-1.02483888501036	-0.727547568759374	-1.38463725259636	-1.69173657701411	-0.690783321328761	-1.82269861611539	-1.70740652725736	-1.76771610783036	-1.79586085375017	-1.64029382973399	-0.0709779826020182	-0.0369695816825376	-0.131949050218837	-0.581215569703288	-1.48733139451215	-2.91358769344297	-1.66967583034589	-1.49989236341788	-2.16783504883872	-2.12493600139137	-0.957732374573312	-1.5445775429145	-2.25277283694883	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.664117647058823	I_nu	1 
18000	-242.846761724093	-0.137886844180284	-1.4111523328939	0.256467774477787	0.865037496178414	0.921559505902697	0.0502637598244474	-95.2148630953911	-0.434073859635831	-0.498653454220886	0.0347564326313816	0.269079163535717	-0.204592891772757	0.20805775223628	0.557530984274245	-0.0791711673951372	-0.0333567279893647	-0.0417780970743641	-0.00364659025341101	-0.244211807802945	0.599560218758681	0.559190487811151	0.929693609116151	0.0963721261845221	-0.513528155672387	-0.546564347705507	-0.43694620731751	-0.478692558523758	-0.195041805819158	-0.208277789874348	0.00655322145494985	-0.000323599064348224	-0.201528722977522	-2.07840381016132	-2.07223475801387	-1.02586090838418	-0.729015232651718	-1.38474533079261	-1.69170188478858	-0.691051825129855	-1.82257385325001	-1.70732274408892	-1.76764971536554	-1.79579909377772	-1.6402816064519	-0.0712197788417372	-0.0371067520812655	-0.132178759690641	-0.581525286364787	-1.48732932909325	-2.91329370340827	-1.66941699337794	-1.49992399251099	-2.16710370079967	-2.12449830730741	-0.957859964747019	-1.54438998584457	-2.2508396698511	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	0	0	0.663611111111111	NA	1 
19000	-246.914964129051	-0.170162322380898	-1.41000883046818	0.20270473124925	0.688057929510253	0.964288501476404	0.0581091271154583	-101.54935668491	-0.423578765087559	-0.47566300357948	0.0367589838283579	0.268103518668804	-0.224017715343585	-0.0254746247861159	0.119261989646193	-0.0947937840296322	-0.0900759543178385	-0.117267968287758	-0.085633500300898	-0.244375359276673	0.542042770194922	0.54772338369097	1.05742206707939	0.0969568390311172	-0.514631914185566	-0.541827790478029	-0.487915833851537	-0.484181432502454	-0.232357795498105	-0.24833477431263	0.00620486430158616	-0.0287505823007283	-0.250383266004263	-2.08536105671011	-2.07528214250073	-1.01008359459134	-0.706367507302407	-1.38310133891061	-1.69222506496204	-0.687003284402646	-1.82446029353471	-1.70858818840557	-1.76865121123638	-1.79673064236745	-1.64046565817878	-0.0675773176251349	-0.0350412124357309	-0.128715266980031	-0.576846974424498	-1.48736123718863	-2.91772992194778	-1.67340954504469	-1.49943919371959	-2.17824411906419	-2.13114869903738	-0.955939222511769	-1.54733837092694	-2.28103145196115	-1	1	1	-1	-1	1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	1	0	0	0.663210526315789	NA	1 
20000	-244.538302160012	-0.139233100973415	-1.40987165799207	0.28032671412453	0.667100017145279	0.976906042762567	0.0436264232476243	-98.6386981580239	-0.448935518131204	-0.514680553324593	-0.236696900277661	0.0215577302952066	-0.196791445976288	0.0821831880772938	0.543589681825778	-0.074821971851498	-0.0169782515805276	-0.0418350095283395	-0.00372567076610992	-0.244139333816182	0.575026516384336	0.533287203158973	0.896947624143573	-0.11695290745477	-0.489600012799931	-0.538767664366401	-0.432373958821137	-0.476304652721688	-0.193270833354754	-0.206840182039047	0.0214939045426085	-0.0287175891501309	-0.243786059251978	-2.08619229332962	-2.07564225259442	-1.00815523375493	-0.70360072095383	-1.38290392693995	-1.69228724383533	-0.686522224949179	-1.82468519590687	-1.70873885891558	-1.76877027225889	-1.79684137811029	-1.64048749190584	-0.0671449883692806	-0.0347961666582486	-0.128303736262741	-0.576289888878645	-1.48736513839251	-2.91825754369446	-1.67389707359646	-1.4993804437539	-2.1795841200964	-2.13194621637852	-0.955711456310558	-1.54770656202453	-2.28477349988893	1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	1	0	0	0.664	omega	1 
21000	-248.88612007567	-0.169007642447137	-1.41028781812012	0.269351949719712	0.730862146848815	0.977326917797328	0.0609816881152802	-102.465601723366	-0.42349525890323	-0.482211689195995	-0.105536571777958	0.0229135759950323	-0.190912124799403	0.107582620706771	0.164891555218618	-0.0808905223159029	-0.0393721871641527	-0.0497551464398923	-0.00368931422548189	-0.244172662648427	0.605596459167514	0.5663389060745	1.02225929892033	-0.116974630289466	-0.490188749415525	-0.54616927371931	-0.434444970819504	-0.477399456010742	-0.194740875910682	-0.208248179665447	0.0067617585900596	-9.10418693812572e-05	-0.200750841557093	-2.08366818810594	-2.0745461022272	-1.0139817384175	-0.71196136276762	-1.38350271737452	-1.69209821945463	-0.687984720286525	-1.82400195325713	-1.7082809995781	-1.76840834828506	-1.79650475509346	-1.64042109045483	-0.0684596504726464	-0.0355413982879947	-0.129554859784892	-0.577982725964718	-1.48735335083798	-2.91665382618116	-1.67242371888385	-1.49955828848892	-2.17552110286222	-2.12952648037455	-0.956404216538479	-1.54659931419763	-2.27350185032776	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	0	0	0.663095238095238	I_nu	1 
22000	-237.401114964115	-0.171316468470305	-1.41006928934387	0.259478770513087	0.697313550906259	0.985688787340187	0.0674963723518887	-91.4085775483081	-0.444147003480224	-0.508104912674545	-0.118454754023383	0.0152390498247916	-0.220332701987055	-0.0152046396809736	0.160850088558948	-0.0786646063353409	-0.0311580046134962	-0.0607764256096839	-0.00365657879727062	-0.307628029175139	0.598283647277999	0.558355523694772	0.930789609895202	0.0963394910977327	-0.513511346021659	-0.547629564761881	-0.476206663374139	-0.4783896034677	-0.193723781004834	-0.207062454819424	0.0224179465998865	-0.00400183389107623	-0.245506018096254	-2.08499445438832	-2.0751230491151	-1.01093106140842	-0.707583529099374	-1.38318833548433	-1.69219762014706	-0.68721562403159	-1.82436107249138	-1.70852170321524	-1.76859866181362	-1.79668176678072	-1.64045601835994	-0.067768179938723	-0.0351494017144328	-0.128896917241396	-0.577092790937119	-1.48735952266611	-2.91749706420773	-1.67319525776145	-1.49946504728777	-2.17765375193993	-2.13079717228039	-0.95603979118848	-1.54717710293287	-2.27939053621284	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	0	0	0.662818181818182	nu	1 
23000	-243.819324378902	-0.1673435518005	-1.41051249657435	0.329383449060842	0.765509011852558	0.973929003677332	0.0663348168204539	-96.48364496054	-0.41709842372237	-0.47985082463204	-0.101445856692784	0.252882082856792	-0.227895448392688	0.103198173051688	0.152809658529117	-0.0946342545763613	-0.0899588562096191	-0.117149567935483	-0.0856249545777665	-0.243990524742115	0.594719742867312	0.555004997136504	0.895135763733333	-0.116856156113826	-0.511382392034409	-0.537960959223795	-0.435414668403114	-0.424699843788522	-0.191975233111601	-0.20586606677075	0.0214637764047143	-0.0284700061795346	-0.239879852333807	-2.08230269627684	-2.07394982592729	-1.01709796933381	-0.716433998781221	-1.38382583301071	-1.69199569235048	-0.688778064721438	-1.82363193854792	-1.70803288153603	-1.76821206889681	-1.79632218899913	-1.64038504096312	-0.0691731938756702	-0.0359459741732285	-0.130233552423804	-0.578900038913418	-1.48734704694176	-2.91578428640551	-1.67163534545192	-1.49965381655347	-2.17333048049864	-2.12821988306906	-0.956780396102961	-1.54601351984118	-2.26751588840735	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	0	0	0.662913043478261	omega	1 
24000	-242.953025536503	-0.171081070519543	-1.41125815483352	0.235807396532036	0.881622007372792	0.956825245334768	0.0655859499890358	-95.3593622011275	-0.437299338423379	-0.49913257114517	0.0392865535764763	0.262724347256093	-0.236013943319703	0.0782548052706985	0.523899276998079	-0.0884639946675371	-0.0251090046829841	-0.0527772927298419	-0.00357798538850398	-0.307728478951687	0.551985323635098	0.559505933644878	0.93010944779103	0.0965963754647794	-0.490672326020805	-0.539644241229899	-0.440861450776798	-0.480783947840719	-0.194229425574381	-0.207135977153153	0.0228611328835404	-0.00435900177091513	-0.247504353654291	-2.07775755333456	-2.07194870258517	-1.02729447595187	-0.731074030355049	-1.3848973059726	-1.69165303034086	-0.691429948591366	-1.82239823805066	-1.70720478976382	-1.76755622409492	-1.79571212470291	-1.64026438882304	-0.0715603453542612	-0.0372999677607913	-0.132502252551263	-0.581961315331153	-1.48732643258089	-2.91287974126055	-1.66905387911502	-1.49996841089099	-2.16607555847073	-2.12388272304312	-0.958039691680624	-1.54412769993647	-2.24813326069462	1	-1	-1	1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	0	0	0.6635	omega	1 
25000	-240.434558019499	-0.172762533446075	-1.40963533033764	0.231368633722886	0.676785249728713	0.976746044391767	0.0881042370782235	-94.9034637101267	-0.453398158002793	-0.508022160999785	-0.0999957035913806	0.260360463676769	-0.23640784537143	0.076522547870597	0.518145110542998	-0.10836128160671	-0.0983636029063037	-0.128297684946297	-0.0856315588051291	-0.307747324946044	0.551696631280247	0.55835993524509	0.931979815997215	0.0966446269156704	-0.513865964216542	-0.540283246918754	-0.453203544113325	-0.433274109179919	-0.239456185224403	-0.246198279831626	0.0216446589317366	-0.028847194038581	-0.247884592167002	-2.08762263951794	-2.07625988927996	-1.00481470023062	-0.698808418870213	-1.38256372277803	-1.69239407768483	-0.68569573771927	-1.8250719646456	-1.7089978718985	-1.76897485605051	-1.79703165168643	-1.64052498579919	-0.0664024582120625	-0.0343753552922823	-0.127596707331123	-0.575332188929741	-1.48737189584902	-2.91916428330727	-1.67474140174904	-1.49927892671525	-2.18189448966443	-2.1333200591119	-0.955320385515486	-1.54834845884779	-2.29128315549631	-1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	0	0	0.66372	I_omega	1 
26000	-242.385611959874	-0.169909918961819	-1.40978495859294	0.289062824090942	0.653883491037417	0.981614371142351	0.0640413562371396	-96.5473362717453	-0.427513384319982	-0.484015371622363	-0.117881877698988	0.0153324460707959	-0.224070556213037	-0.0290243187940897	0.106535774825501	-0.106086855641165	-0.090044379978063	-0.117234716966723	-0.0856309786818869	-0.244262030803915	0.529044529035796	0.533804032820985	0.897966164702292	-0.117032974848912	-0.513909899736159	-0.54589583482141	-0.41127007745705	-0.432506514455247	-0.205001179735926	-0.208851105021853	0.00703103083183802	0.000221979689389508	-0.20254148136752	-2.08671729033638	-2.0758692487593	-1.00693241188041	-0.701846375374197	-1.38277913276228	-1.69232647976599	-0.68621868013682	-1.82482718991236	-1.70883396446027	-1.76884540550753	-1.79691125664738	-1.64050126492131	-0.0668722439468468	-0.03464158679507	-0.128044064470082	-0.575938240989592	-1.48736761212488	-2.91859052511545	-1.67420617795147	-1.49934324516875	-2.18043144917198	-2.1324502500099	-0.955567791101049	-1.54794093203739	-2.28715237886778	-1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	0	0	0.663807692307692	I_nu	1 
